dateTime;next_dateTime;arr_volume_group;dep_volume_group;volume_group;metarKey;runwayName;tendencyRVR;RVR;shear;coverage;dimCoverage;heightCoverage;frictionCoefficient
2019-05-15 11:30:00.000;2019-05-15 12:00:00.000;ALTA;MEDIA;MEDIA;4594169;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-02 08:30:00.000;2019-10-02 09:00:00.000;ALTA;ALTA;ALTA;4947908;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-24 15:00:00.000;2019-12-24 15:30:00.000;MEDIA;ALTA;ALTA;5162738;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-04 08:00:00.000;2019-04-04 08:30:00.000;ALTA;MEDIA;ALTA;4489893;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-26 18:00:00.000;2019-03-26 18:30:00.000;MEDIA;MEDIA;MEDIA;4467079;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-26 03:30:00.000;2019-08-26 04:00:00.000;MEDIA;BAJA;BAJA;4854074;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-11 20:30:00.000;2019-07-11 21:00:00.000;ALTA;MEDIA;MEDIA;4737953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-29 10:30:00.000;2019-12-29 11:00:00.000;MEDIA;ALTA;MEDIA;5175473;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-18 21:00:00.000;2019-04-18 21:30:00.000;MEDIA;MEDIA;MEDIA;4525834;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-20 02:30:00.000;2019-06-20 03:00:00.000;BAJA;BAJA;BAJA;4684949;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-23 06:00:00.000;2019-06-23 06:30:00.000;BAJA;MEDIA;MEDIA;4692480;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-12 23:00:00.000;2019-12-12 23:30:00.000;MEDIA;MEDIA;MEDIA;5131672;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-07 17:30:00.000;2019-02-07 18:00:00.000;ALTA;MEDIA;MEDIA;4348588;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-26 15:00:00.000;2019-11-26 15:30:00.000;MEDIA;ALTA;ALTA;5090358;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-11 21:30:00.000;2019-11-11 22:00:00.000;ALTA;MEDIA;MEDIA;5051108;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-08 03:30:00.000;2019-01-08 04:00:00.000;MEDIA;BAJA;BAJA;4272209;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-21 10:00:00.000;2019-09-21 10:30:00.000;MEDIA;ALTA;ALTA;4919982;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-07 06:00:00.000;2019-10-07 06:30:00.000;MEDIA;MEDIA;MEDIA;4960606;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-15 08:30:00.000;2019-01-15 09:00:00.000;ALTA;MEDIA;MEDIA;4289819;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-16 10:30:00.000;2019-11-16 11:00:00.000;MEDIA;ALTA;ALTA;5064135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-02 19:30:00.000;2019-02-02 20:00:00.000;MEDIA;MEDIA;MEDIA;4335953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-12 00:30:00.000;2019-03-12 01:00:00.000;BAJA;BAJA;BAJA;4431808;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-28 05:30:00.000;2019-02-28 06:00:00.000;BAJA;MEDIA;MEDIA;4401463;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-16 16:00:00.000;2019-06-16 16:30:00.000;MEDIA;MEDIA;MEDIA;4674962;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-26 01:30:00.000;2019-05-26 02:00:00.000;BAJA;BAJA;BAJA;4621895;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-10 08:00:00.000;2019-04-10 08:30:00.000;ALTA;MEDIA;MEDIA;4505539;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-28 20:30:00.000;2019-12-28 21:00:00.000;ALTA;MEDIA;MEDIA;5172977;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-22 14:00:00.000;2019-02-22 14:30:00.000;ALTA;ALTA;ALTA;4386441;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-29 13:30:00.000;2019-07-29 14:00:00.000;ALTA;ALTA;ALTA;4783552;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-27 23:00:00.000;2019-06-27 23:30:00.000;BAJA;MEDIA;BAJA;4702636;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-20 11:30:00.000;2019-07-20 12:00:00.000;ALTA;MEDIA;MEDIA;4760738;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-07 15:00:00.000;2019-08-07 15:30:00.000;MEDIA;ALTA;MEDIA;4806151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-17 12:00:00.000;2019-08-17 12:30:00.000;ALTA;MEDIA;MEDIA;4831289;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-03 14:30:00.000;2019-09-03 15:00:00.000;MEDIA;ALTA;ALTA;4874094;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-01 15:00:00.000;2019-07-01 15:30:00.000;MEDIA;ALTA;MEDIA;4712692;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-24 04:30:00.000;2019-03-24 05:00:00.000;MEDIA;BAJA;BAJA;4461715;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-04 16:30:00.000;2019-04-04 17:00:00.000;ALTA;MEDIA;MEDIA;4489910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-14 15:00:00.000;2019-04-14 15:30:00.000;MEDIA;ALTA;MEDIA;4515595;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-07 03:00:00.000;2019-09-07 03:30:00.000;BAJA;BAJA;BAJA;4884150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-06 00:00:00.000;2019-12-06 00:30:00.000;BAJA;BAJA;BAJA;5116226;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-21 00:30:00.000;2019-04-21 01:00:00.000;BAJA;BAJA;BAJA;4533425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-29 06:00:00.000;2019-01-29 06:30:00.000;MEDIA;ALTA;MEDIA;4325568;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-14 23:00:00.000;2019-02-14 23:30:00.000;BAJA;MEDIA;MEDIA;4366358;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-27 15:30:00.000;2019-02-27 16:00:00.000;MEDIA;ALTA;MEDIA;4398990;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-18 00:30:00.000;2019-06-18 01:00:00.000;BAJA;BAJA;BAJA;4679914;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-07 07:30:00.000;2019-07-07 08:00:00.000;MEDIA;MEDIA;MEDIA;4727651;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-22 01:30:00.000;2019-05-22 02:00:00.000;BAJA;BAJA;BAJA;4611779;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-17 18:00:00.000;2019-09-17 18:30:00.000;MEDIA;ALTA;MEDIA;4909789;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-05 21:00:00.000;2019-07-05 21:30:00.000;MEDIA;MEDIA;MEDIA;4724030;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-19 06:30:00.000;2019-10-19 07:00:00.000;MEDIA;MEDIA;MEDIA;4991409;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-07 22:00:00.000;2019-07-07 22:30:00.000;MEDIA;MEDIA;MEDIA;4727820;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-16 22:00:00.000;2019-01-16 22:30:00.000;MEDIA;MEDIA;MEDIA;4292358;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-08 22:00:00.000;2019-08-08 22:30:00.000;MEDIA;MEDIA;MEDIA;4808707;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-24 19:00:00.000;2019-10-24 19:30:00.000;MEDIA;MEDIA;MEDIA;5004499;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-13 08:30:00.000;2019-02-13 09:00:00.000;ALTA;MEDIA;MEDIA;4363610;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-26 04:00:00.000;2019-06-26 04:30:00.000;MEDIA;MEDIA;MEDIA;4700080;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-08 19:00:00.000;2019-07-08 19:30:00.000;MEDIA;MEDIA;MEDIA;4730376;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-16 01:00:00.000;2019-07-16 01:30:00.000;BAJA;BAJA;BAJA;4750688;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-29 15:30:00.000;2019-08-29 16:00:00.000;MEDIA;MEDIA;MEDIA;4861628;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-30 01:30:00.000;2019-05-30 02:00:00.000;BAJA;BAJA;BAJA;4631945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-25 07:30:00.000;2019-07-25 08:00:00.000;ALTA;MEDIA;ALTA;4773456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-03 08:00:00.000;2019-04-03 08:30:00.000;ALTA;MEDIA;ALTA;4487354;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-15 12:30:00.000;2019-04-15 13:00:00.000;ALTA;MEDIA;ALTA;4518151;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-19 12:00:00.000;2019-06-19 12:30:00.000;ALTA;MEDIA;MEDIA;4682470;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-29 23:00:00.000;2019-10-29 23:30:00.000;BAJA;MEDIA;MEDIA;5017188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-05 19:30:00.000;2019-10-05 20:00:00.000;ALTA;MEDIA;ALTA;4955279;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-09 09:30:00.000;2019-02-09 10:00:00.000;ALTA;MEDIA;MEDIA;4353640;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-20 18:00:00.000;2019-03-20 18:30:00.000;MEDIA;MEDIA;MEDIA;4451851;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-05 06:00:00.000;2019-06-05 06:30:00.000;MEDIA;MEDIA;MEDIA;4647050;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-31 23:00:00.000;2019-07-31 23:30:00.000;BAJA;BAJA;BAJA;4788647;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-10 06:00:00.000;2019-01-10 06:30:00.000;MEDIA;ALTA;MEDIA;4277207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-15 18:00:00.000;2019-12-15 18:30:00.000;ALTA;MEDIA;MEDIA;5139263;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-15 17:00:00.000;2019-08-15 17:30:00.000;MEDIA;MEDIA;MEDIA;4826271;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-02 01:30:00.000;2019-10-02 02:00:00.000;BAJA;BAJA;BAJA;4947894;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-19 05:30:00.000;2019-07-19 06:00:00.000;MEDIA;ALTA;ALTA;4758351;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-30 17:30:00.000;2019-07-30 18:00:00.000;ALTA;ALTA;ALTA;4786091;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-31 07:00:00.000;2019-03-31 07:30:00.000;MEDIA;ALTA;MEDIA;4479591;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-08 17:00:00.000;2019-05-08 17:30:00.000;MEDIA;MEDIA;MEDIA;4576528;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-20 16:30:00.000;2019-08-20 17:00:00.000;ALTA;MEDIA;MEDIA;4838906;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-03 03:00:00.000;2019-10-03 03:30:00.000;BAJA;BAJA;BAJA;4950450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-27 10:00:00.000;2019-08-27 10:30:00.000;ALTA;ALTA;ALTA;4856613;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-30 20:30:00.000;2019-12-30 21:00:00.000;ALTA;MEDIA;ALTA;5178015;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-05 07:00:00.000;2019-12-05 07:30:00.000;MEDIA;MEDIA;MEDIA;5113687;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-24 06:30:00.000;2019-12-24 07:00:00.000;MEDIA;ALTA;ALTA;5162721;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-22 01:30:00.000;2019-11-22 02:00:00.000;BAJA;BAJA;BAJA;5079850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-28 10:00:00.000;2019-10-28 10:30:00.000;ALTA;MEDIA;MEDIA;5014586;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-25 01:00:00.000;2019-12-25 01:30:00.000;BAJA;BAJA;BAJA;5165234;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-10 17:00:00.000;2019-03-10 17:30:00.000;ALTA;MEDIA;MEDIA;4426793;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-12 05:00:00.000;2019-09-12 05:30:00.000;MEDIA;ALTA;MEDIA;4896945;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-17 09:00:00.000;2019-05-17 09:30:00.000;MEDIA;MEDIA;MEDIA;4599250;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-04 05:30:00.000;2019-06-04 06:00:00.000;ALTA;ALTA;ALTA;4644663;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-26 07:30:00.000;2019-11-26 08:00:00.000;MEDIA;MEDIA;MEDIA;5090341;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-30 07:00:00.000;2019-11-30 07:30:00.000;MEDIA;MEDIA;MEDIA;5100706;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-25 18:00:00.000;2019-02-25 18:30:00.000;MEDIA;MEDIA;MEDIA;4393972;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-10 04:30:00.000;2019-06-10 05:00:00.000;BAJA;MEDIA;MEDIA;4659748;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-20 05:30:00.000;2019-11-20 06:00:00.000;BAJA;MEDIA;MEDIA;5074546;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-10 01:30:00.000;2019-10-10 02:00:00.000;BAJA;BAJA;BAJA;4968326;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-25 04:00:00.000;2019-07-25 04:30:00.000;MEDIA;MEDIA;MEDIA;4772606;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-07 23:30:00.000;2019-10-08 00:00:00.000;BAJA;BAJA;BAJA;4960689;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-06 11:30:00.000;2019-03-06 12:00:00.000;MEDIA;MEDIA;MEDIA;4416408;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-13 19:30:00.000;2019-08-13 20:00:00.000;ALTA;MEDIA;ALTA;4821296;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-21 15:00:00.000;2019-03-21 15:30:00.000;MEDIA;ALTA;ALTA;4454513;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-30 19:30:00.000;2019-09-30 20:00:00.000;ALTA;MEDIA;ALTA;4942813;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-13 17:00:00.000;2019-10-13 17:30:00.000;ALTA;MEDIA;MEDIA;4975943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-22 02:30:00.000;2019-10-22 03:00:00.000;MEDIA;BAJA;BAJA;4999249;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-11 05:00:00.000;2019-09-11 05:30:00.000;MEDIA;ALTA;MEDIA;4894197;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-06 17:30:00.000;2019-10-06 18:00:00.000;MEDIA;MEDIA;MEDIA;4958133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-09 11:30:00.000;2019-11-09 12:00:00.000;MEDIA;MEDIA;MEDIA;5045850;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-26 10:30:00.000;2019-01-26 11:00:00.000;MEDIA;ALTA;ALTA;4317868;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-28 09:00:00.000;2019-05-28 09:30:00.000;MEDIA;MEDIA;MEDIA;4626947;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-09 22:30:00.000;2019-10-09 23:00:00.000;BAJA;BAJA;BAJA;4965833;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-11 00:30:00.000;2019-12-11 01:00:00.000;BAJA;BAJA;BAJA;5129070;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-26 07:00:00.000;2019-02-26 07:30:00.000;MEDIA;MEDIA;MEDIA;4396434;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-16 17:00:00.000;2019-03-16 17:30:00.000;MEDIA;MEDIA;MEDIA;4441878;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-27 15:00:00.000;2019-05-27 15:30:00.000;MEDIA;MEDIA;MEDIA;4624391;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-27 22:00:00.000;2019-09-27 22:30:00.000;MEDIA;MEDIA;MEDIA;4935219;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-03 17:30:00.000;2019-01-03 18:00:00.000;ALTA;MEDIA;MEDIA;4259726;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-18 09:00:00.000;2019-08-18 09:30:00.000;MEDIA;MEDIA;MEDIA;4833762;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-02 09:00:00.000;2019-11-02 09:30:00.000;ALTA;ALTA;ALTA;5027550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-25 06:00:00.000;2019-11-25 06:30:00.000;MEDIA;ALTA;MEDIA;5087656;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-20 15:30:00.000;2019-11-20 16:00:00.000;MEDIA;ALTA;ALTA;5074566;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-27 22:00:00.000;2019-12-27 22:30:00.000;MEDIA;BAJA;MEDIA;5170421;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-19 15:30:00.000;2019-07-19 16:00:00.000;MEDIA;ALTA;MEDIA;4758371;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-12 11:30:00.000;2019-10-12 12:00:00.000;MEDIA;MEDIA;MEDIA;4972305;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-20 20:00:00.000;2019-02-20 20:30:00.000;MEDIA;MEDIA;MEDIA;4381443;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-30 16:30:00.000;2019-04-30 17:00:00.000;ALTA;MEDIA;MEDIA;4556425;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-13 07:00:00.000;2019-03-13 07:30:00.000;MEDIA;MEDIA;MEDIA;4434410;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-31 05:00:00.000;2019-10-31 05:30:00.000;MEDIA;MEDIA;MEDIA;5022438;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-29 13:00:00.000;2019-06-29 13:30:00.000;ALTA;ALTA;ALTA;4707611;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-17 11:30:00.000;2019-11-17 12:00:00.000;MEDIA;ALTA;ALTA;5066737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-08 19:00:00.000;2019-10-08 19:30:00.000;ALTA;MEDIA;ALTA;4963308;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-18 00:00:00.000;2019-04-18 00:30:00.000;BAJA;BAJA;BAJA;4525788;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-02 19:00:00.000;2019-07-02 19:30:00.000;MEDIA;MEDIA;MEDIA;4715248;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-11 15:30:00.000;2019-05-11 16:00:00.000;MEDIA;MEDIA;MEDIA;4584122;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-07 07:30:00.000;2019-03-07 08:00:00.000;MEDIA;MEDIA;MEDIA;4419219;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-05 22:30:00.000;2019-05-05 23:00:00.000;MEDIA;MEDIA;MEDIA;4568974;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-18 04:30:00.000;2019-07-18 05:00:00.000;BAJA;MEDIA;MEDIA;4755517;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-24 06:30:00.000;2019-10-24 07:00:00.000;MEDIA;MEDIA;MEDIA;5004330;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-25 04:00:00.000;2019-10-25 04:30:00.000;MEDIA;MEDIA;MEDIA;5006992;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-13 11:00:00.000;2019-06-13 11:30:00.000;ALTA;ALTA;ALTA;4667385;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-01-01 08:00:00.000;2019-01-01 08:30:00.000;MEDIA;MEDIA;MEDIA;4254708;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-12 03:00:00.000;2019-05-12 03:30:00.000;BAJA;BAJA;BAJA;4586678;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-09 13:30:00.000;2019-06-09 14:00:00.000;MEDIA;ALTA;ALTA;4656914;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-10 01:00:00.000;2019-02-10 01:30:00.000;BAJA;BAJA;BAJA;4356165;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-19 00:30:00.000;2019-02-19 01:00:00.000;BAJA;BAJA;BAJA;4378887;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-21 02:00:00.000;2019-05-21 02:30:00.000;BAJA;BAJA;BAJA;4609306;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-08 22:30:00.000;2019-03-08 23:00:00.000;MEDIA;BAJA;MEDIA;4421775;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-11 16:30:00.000;2019-03-11 17:00:00.000;MEDIA;MEDIA;MEDIA;4429349;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-21 04:00:00.000;2019-02-21 04:30:00.000;BAJA;BAJA;BAJA;4383905;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-13 11:00:00.000;2019-05-13 11:30:00.000;ALTA;MEDIA;ALTA;4589140;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-10-25 05:30:00.000;2019-10-25 06:00:00.000;MEDIA;ALTA;ALTA;5006995;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-07 06:00:00.000;2019-03-07 06:30:00.000;MEDIA;ALTA;MEDIA;4419216;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-20 16:30:00.000;2019-03-20 17:00:00.000;MEDIA;MEDIA;MEDIA;4451848;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-12-17 05:30:00.000;2019-12-17 06:00:00.000;BAJA;MEDIA;MEDIA;5144424;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-10 16:00:00.000;2019-07-10 16:30:00.000;MEDIA;MEDIA;MEDIA;4735457;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-02 02:30:00.000;2019-08-02 03:00:00.000;BAJA;BAJA;BAJA;4793559;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-08-13 12:30:00.000;2019-08-13 13:00:00.000;ALTA;MEDIA;MEDIA;4821282;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-25 13:30:00.000;2019-11-25 14:00:00.000;ALTA;MEDIA;MEDIA;5087673;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-22 00:00:00.000;2019-11-22 00:30:00.000;BAJA;BAJA;BAJA;5079847;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-01 13:30:00.000;2019-07-01 14:00:00.000;ALTA;ALTA;ALTA;4712689;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-03-14 13:00:00.000;2019-03-14 13:30:00.000;ALTA;MEDIA;MEDIA;4436906;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-04-03 06:30:00.000;2019-04-03 07:00:00.000;MEDIA;MEDIA;MEDIA;4487351;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-07-31 01:30:00.000;2019-07-31 02:00:00.000;BAJA;BAJA;BAJA;4788604;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-06-20 11:00:00.000;2019-06-20 11:30:00.000;ALTA;MEDIA;MEDIA;4684966;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-05-01 07:30:00.000;2019-05-01 08:00:00.000;ALTA;MEDIA;MEDIA;4558875;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-02-03 15:30:00.000;2019-02-03 16:00:00.000;MEDIA;ALTA;MEDIA;4338492;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-17 16:30:00.000;2019-09-17 17:00:00.000;ALTA;MEDIA;MEDIA;4909786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-11-28 20:00:00.000;2019-11-28 20:30:00.000;MEDIA;MEDIA;MEDIA;5095545;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
